customer_id,customer_name,customer_segment,order_details_id,order_id,product_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,product_name,product_category,product_subcategory,product_manufacturer
254,Elizabeth Moffitt,Corporate,122,CA-2015-103807,969,1,0,1,0.14,6,12/2/2015,Sandy Springs,Georgia,South,United States,30328,12/9/2015,Standard Class,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,Kingston
254,Elizabeth Moffitt,Corporate,123,CA-2015-103807,1366,3,0,7,0.47,15,12/2/2015,Sandy Springs,Georgia,South,United States,30328,12/9/2015,Standard Class,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,Other
592,Paul Gonzalez,Consumer,124,CA-2015-103849,1406,2,0.2,7,0.13,58,5/11/2015,Fort Worth,Texas,Central,United States,76106,5/16/2015,Standard Class,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,SanDisk
592,Paul Gonzalez,Consumer,125,CA-2015-103849,506,4,0.6,-84,-1.28,66,5/11/2015,Fort Worth,Texas,Central,United States,76106,5/16/2015,Standard Class,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,Deflect-o
592,Paul Gonzalez,Consumer,126,CA-2015-103849,1668,1,0.2,6,0.06,101,5/11/2015,Fort Worth,Texas,Central,United States,76106,5/16/2015,Standard Class,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,Phones,Other
101,Bradley Nguyen,Consumer,127,CA-2015-103940,575,2,0,1,0.04,30,9/17/2015,Seattle,Washington,West,United States,98103,9/21/2015,Standard Class,Eldon Gobal File Keepers,Office Supplies,Storage,Eldon
101,Bradley Nguyen,Consumer,128,CA-2015-103940,617,2,0,13,0.38,35,9/17/2015,Seattle,Washington,West,United States,98103,9/21/2015,Standard Class,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,Executive Impressions
101,Bradley Nguyen,Consumer,129,CA-2015-103940,584,3,0,16,0.28,58,9/17/2015,Seattle,Washington,West,United States,98103,9/21/2015,Standard Class,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,Eldon
101,Bradley Nguyen,Consumer,130,CA-2015-103940,702,5,0.2,46,0.34,137,9/17/2015,Seattle,Washington,West,United States,98103,9/21/2015,Standard Class,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,GBC
506,Matt Connell,Corporate,131,CA-2015-103989,592,3,0.2,1,0.28,5,3/19/2015,Lakeland,Florida,South,United States,33801,3/21/2015,First Class,Eldon Wave Desk Accessories,Furniture,Furnishings,Eldon
506,Matt Connell,Corporate,132,CA-2015-103989,212,4,0.2,4,0.34,12,3/19/2015,Lakeland,Florida,South,United States,33801,3/21/2015,First Class,Avery 501,Office Supplies,Labels,Avery
506,Matt Connell,Corporate,133,CA-2015-103989,531,3,0.2,6,0.28,20,3/19/2015,Lakeland,Florida,South,United States,33801,3/21/2015,First Class,Document Clip Frames,Furniture,Furnishings,Other
506,Matt Connell,Corporate,134,CA-2015-103989,473,3,0.2,2,0.07,26,3/19/2015,Lakeland,Florida,South,United States,33801,3/21/2015,First Class,Crate-A-Files,Office Supplies,Storage,Other
506,Matt Connell,Corporate,135,CA-2015-103989,244,5,0.7,-26,-0.77,34,3/19/2015,Lakeland,Florida,South,United States,33801,3/21/2015,First Class,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,Avery
506,Matt Connell,Corporate,136,CA-2015-103989,1028,2,0.2,53,0.31,170,3/19/2015,Lakeland,Florida,South,United States,33801,3/21/2015,First Class,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,Logitech
506,Matt Connell,Corporate,137,CA-2015-103989,431,3,0.2,28,0.09,324,3/19/2015,Lakeland,Florida,South,United States,33801,3/21/2015,First Class,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones,Cisco
350,Janet Molinari,Corporate,138,CA-2015-104178,550,1,0,3,0.42,6,8/25/2015,Los Angeles,California,West,United States,90036,8/29/2015,Standard Class,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings,Eldon
350,Janet Molinari,Corporate,139,CA-2015-104178,1835,4,0,12,0.48,26,8/25/2015,Los Angeles,California,West,United States,90036,8/29/2015,Standard Class,Xerox 23,Office Supplies,Paper,Xerox
350,Janet Molinari,Corporate,140,CA-2015-104178,1300,4,0,13,0.27,49,8/25/2015,Los Angeles,California,West,United States,90036,8/29/2015,Standard Class,Portable Personal File Box,Office Supplies,Storage,Other
350,Janet Molinari,Corporate,141,CA-2015-104178,1404,5,0,30,0.32,95,8/25/2015,Los Angeles,California,West,United States,90036,8/29/2015,Standard Class,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,SanDisk
203,Dave Brooks,Consumer,142,CA-2015-104269,744,2,0.2,51,0.11,458,3/1/2015,Seattle,Washington,West,United States,98115,3/6/2015,Second Class,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,Global
470,Liz MacKendrick,Consumer,143,CA-2015-104283,964,1,0,22,0.26,86,6/27/2015,Southaven,Mississippi,South,United States,38671,7/1/2015,Standard Class,KI Adjustable-Height Table,Furniture,Tables,KI
470,Liz MacKendrick,Consumer,144,CA-2015-104283,1471,4,0,54,0.24,224,6/27/2015,Southaven,Mississippi,South,United States,38671,7/1/2015,Standard Class,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,Sony
470,Liz MacKendrick,Consumer,145,CA-2015-104283,1376,5,0,0,0.0,306,6/27/2015,Southaven,Mississippi,South,United States,38671,7/1/2015,Standard Class,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage,SAFCO
243,Duane Benoit,Consumer,146,CA-2015-104402,1566,3,0,31,0.47,66,6/17/2015,Newark,Delaware,East,United States,19711,6/23/2015,Standard Class,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,Texas Instruments
154,Christine Kargatis,Home Office,147,CA-2015-104472,712,3,0.2,19,0.33,60,6/2/2015,Orem,Utah,West,United States,84057,6/7/2015,Standard Class,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,GBC
154,Christine Kargatis,Home Office,148,CA-2015-104472,123,6,0,22,0.3,73,6/2/2015,Orem,Utah,West,United States,84057,6/7/2015,Standard Class,Aluminum Document Frame,Furniture,Furnishings,Other
180,Craig Molinari,Corporate,149,CA-2015-104563,1170,5,0,9,0.46,21,3/7/2015,Seattle,Washington,West,United States,98103,3/12/2015,Standard Class,Newell Chalk Holder,Office Supplies,Art,Newell
180,Craig Molinari,Corporate,150,CA-2015-104563,470,5,0,0,0.0,205,3/7/2015,Seattle,Washington,West,United States,98103,3/12/2015,Standard Class,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,Other
180,Craig Molinari,Corporate,151,CA-2015-104563,1212,6,0.2,22,0.05,437,3/7/2015,Seattle,Washington,West,United States,98103,3/12/2015,Standard Class,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs,Office Star
180,Craig Molinari,Corporate,152,CA-2015-104563,759,2,0.2,54,0.11,482,3/7/2015,Seattle,Washington,West,United States,98103,3/12/2015,Standard Class,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,Global
707,Stefania Perrino,Corporate,153,CA-2015-104738,50,3,0.8,-4,-1.6,2,12/30/2015,Laredo,Texas,Central,United States,78041,1/1/2016,Second Class,Acco Hanging Data Binders,Office Supplies,Binders,Acco
707,Stefania Perrino,Corporate,154,CA-2015-104738,629,3,0.2,5,0.36,13,12/30/2015,Laredo,Texas,Central,United States,78041,1/1/2016,Second Class,Fashion Color Clasp Envelopes,Office Supplies,Envelopes,Other
707,Stefania Perrino,Corporate,155,CA-2015-104738,1000,2,0.2,14,0.3,48,12/30/2015,Laredo,Texas,Central,United States,78041,1/1/2016,Second Class,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,Logitech
707,Stefania Perrino,Corporate,156,CA-2015-104738,1277,2,0.2,19,0.09,218,12/30/2015,Laredo,Texas,Central,United States,78041,1/1/2016,Second Class,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,Plantronics
707,Stefania Perrino,Corporate,157,CA-2015-104738,154,3,0.2,29,0.09,329,12/30/2015,Laredo,Texas,Central,United States,78041,1/1/2016,Second Class,AT&T 1080 Corded phone,Technology,Phones,AT&T
744,Thomas Boland,Corporate,158,CA-2015-104773,462,2,0.2,6,0.1,60,12/8/2015,Houston,Texas,Central,United States,77041,12/13/2015,Standard Class,"Companion Letter/Legal File, Black",Office Supplies,Storage,Other
102,Bradley Talbott,Home Office,159,CA-2015-104780,29,8,0,11,0.33,32,5/21/2015,San Diego,California,West,United States,92037,5/25/2015,Standard Class,4009 Highlighters by Sanford,Office Supplies,Art,Other
495,Mark Haberlin,Corporate,160,CA-2015-104808,711,2,0.2,6,0.35,17,2/4/2015,Escondido,California,West,United States,92025,2/8/2015,Second Class,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,GBC
386,John Grady,Corporate,161,CA-2015-104829,92,7,0,10,0.45,22,11/18/2015,Provo,Utah,West,United States,84604,11/21/2015,Second Class,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper,Adams
183,Cyma Kinney,Corporate,162,CA-2015-104976,1786,6,0,17,0.49,35,12/9/2015,San Francisco,California,West,United States,94122,12/16/2015,Standard Class,Xerox 1987,Office Supplies,Paper,Xerox
668,Sam Zeldin,Home Office,163,CA-2015-105165,134,2,0.8,-5,-1.65,3,9/7/2015,Houston,Texas,Central,United States,77036,9/10/2015,First Class,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,Angle-D
668,Sam Zeldin,Home Office,164,CA-2015-105165,523,3,0.2,4,0.16,22,9/7/2015,Houston,Texas,Central,United States,77036,9/10/2015,First Class,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,Dixon
668,Sam Zeldin,Home Office,165,CA-2015-105165,307,4,0.2,-3,-0.06,47,9/7/2015,Houston,Texas,Central,United States,77036,9/10/2015,First Class,Belkin Standard 104 key USB Keyboard,Technology,Accessories,Belkin
668,Sam Zeldin,Home Office,166,CA-2015-105165,1246,3,0.2,15,0.08,197,9/7/2015,Houston,Texas,Central,United States,77036,9/10/2015,First Class,Panasonic KX TS3282B Corded phone,Technology,Phones,Panasonic
668,Sam Zeldin,Home Office,167,CA-2015-105165,1356,1,0.3,-23,-0.11,201,9/7/2015,Houston,Texas,Central,United States,77036,9/10/2015,First Class,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,Riverside
593,Paul Knutson,Home Office,168,CA-2015-105172,229,6,0,9,0.48,19,4/4/2015,San Francisco,California,West,United States,94109,4/9/2015,Standard Class,Avery 518,Office Supplies,Labels,Avery
244,Duane Huffman,Home Office,169,CA-2015-105249,1504,2,0,0,0.02,7,11/28/2015,San Francisco,California,West,United States,94122,11/28/2015,Same Day,Staple remover,Office Supplies,Supplies,Staple remover
244,Duane Huffman,Home Office,170,CA-2015-105249,197,4,0,20,0.48,41,11/28/2015,San Francisco,California,West,United States,94122,11/28/2015,Same Day,Avery 489,Office Supplies,Labels,Avery
244,Duane Huffman,Home Office,171,CA-2015-105249,1428,4,0.15,-5,-0.01,411,11/28/2015,San Francisco,California,West,United States,94122,11/28/2015,Same Day,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,Sauder
61,Arthur Prichep,Consumer,172,CA-2015-105270,30,3,0,8,0.26,30,11/11/2015,Los Angeles,California,West,United States,90008,11/18/2015,Standard Class,50 Colored Long Pencils,Office Supplies,Art,Other
61,Arthur Prichep,Consumer,173,CA-2015-105270,845,1,0.2,11,0.1,113,11/11/2015,Los Angeles,California,West,United States,90008,11/18/2015,Standard Class,Hon Olson Stacker Stools,Furniture,Chairs,Hon
278,Evan Henry,Consumer,174,CA-2015-105340,1644,1,0.8,-11,-1.6,7,11/22/2015,Pasadena,Texas,Central,United States,77506,11/25/2015,First Class,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Binders,Wilson Jones
786,Vivek Sundaresam,Consumer,175,CA-2015-105417,48,7,0.8,-18,-1.75,10,1/7/2015,Huntsville,Texas,Central,United States,77340,1/12/2015,Standard Class,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,Acco
786,Vivek Sundaresam,Consumer,176,CA-2015-105417,876,3,0.6,-54,-0.7,77,1/7/2015,Huntsville,Texas,Central,United States,77340,1/12/2015,Standard Class,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,Howard Miller
276,Eva Jacobs,Consumer,177,CA-2015-105648,313,3,0.2,-23,-0.04,626,3/3/2015,San Diego,California,West,United States,92037,3/7/2015,Standard Class,"Bevis Oval Conference Table, Walnut",Furniture,Tables,Bevis
343,James Galang,Consumer,178,CA-2015-105872,1649,4,0.2,26,0.38,70,5/30/2015,New York City,New York,East,United States,10024,6/6/2015,Standard Class,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,Wilson Jones
604,Pete Kriz,Consumer,179,CA-2015-105893,1526,6,0,13,0.02,666,11/11/2015,Madison,Wisconsin,Central,United States,53711,11/18/2015,Standard Class,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,Storage,Other
552,Muhammed Yedwab,Corporate,180,CA-2015-105984,752,3,0.3,-35,-0.06,611,11/24/2015,Columbus,Ohio,East,United States,43229,11/24/2015,Same Day,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,Global
552,Muhammed Yedwab,Corporate,181,CA-2015-105984,1396,5,0.4,-210,-0.2,1050,11/24/2015,Columbus,Ohio,East,United States,43229,11/24/2015,Same Day,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,Samsung
342,Jack O'Briant,Corporate,182,CA-2015-106054,522,3,0,5,0.41,13,1/6/2015,Athens,Georgia,South,United States,30605,1/7/2015,First Class,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,Dixon
569,Nick Radford,Consumer,183,CA-2015-106229,318,3,0.5,-210,-0.78,269,6/7/2015,Aurora,Illinois,Central,United States,60505,6/11/2015,Second Class,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,Bevis
172,Clytie Kelty,Consumer,184,CA-2015-106264,587,2,0,1,0.32,3,12/26/2015,San Diego,California,West,United States,92024,12/30/2015,Standard Class,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,Eldon
172,Clytie Kelty,Consumer,185,CA-2015-106264,84,3,0,0,0.01,12,12/26/2015,San Diego,California,West,United States,92024,12/30/2015,Standard Class,Acme Rosewood Handle Letter Opener,Office Supplies,Supplies,Acme
106,Brendan Sweed,Corporate,186,CA-2015-106376,1118,4,0.2,63,0.38,168,12/5/2015,Gilbert,Arizona,West,United States,85234,12/10/2015,Standard Class,netTALK DUO VoIP Telephone Service,Technology,Phones,Other
106,Brendan Sweed,Corporate,187,CA-2015-106376,886,8,0.2,111,0.1,1113,12/5/2015,Gilbert,Arizona,West,United States,85234,12/10/2015,Standard Class,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Office Supplies,Art,Hunt
309,Greg Guthrie,Corporate,188,CA-2015-106439,1507,3,0,5,0.46,11,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class,Staples,Office Supplies,Fasteners,Other
309,Greg Guthrie,Corporate,189,CA-2015-106439,1140,3,0,4,0.3,12,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class,Newell 325,Office Supplies,Art,Newell
309,Greg Guthrie,Corporate,190,CA-2015-106439,246,2,0.2,5,0.34,16,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,Avery
309,Greg Guthrie,Corporate,191,CA-2015-106439,664,3,0.2,6,0.31,19,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,Fellowes
309,Greg Guthrie,Corporate,192,CA-2015-106439,1749,13,0,30,0.47,65,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class,Xerox 1952,Office Supplies,Paper,Xerox
309,Greg Guthrie,Corporate,193,CA-2015-106439,985,5,0,21,0.26,80,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,Other
309,Greg Guthrie,Corporate,194,CA-2015-106439,1179,3,0.2,-9,-0.06,146,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class,Novimex Fabric Task Chair,Furniture,Chairs,Novimex
309,Greg Guthrie,Corporate,195,CA-2015-106439,1068,9,0,48,0.19,252,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class,Maxell LTO Ultrium - 800 GB,Technology,Accessories,Maxell
309,Greg Guthrie,Corporate,196,CA-2015-106439,1557,4,0,12,0.03,406,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class,Tennsco Regal Shelving Units,Office Supplies,Storage,Tennsco
579,Nora Preis,Consumer,197,CA-2015-106572,543,2,0.2,20,0.08,264,9/5/2015,Bowling Green,Ohio,East,United States,43402,9/10/2015,Standard Class,Economy Rollaway Files,Office Supplies,Storage,Other
642,Robert Barroso,Corporate,198,CA-2015-106719,1459,2,0.2,3,0.33,8,8/24/2015,Billings,Montana,West,United States,59102,8/24/2015,Same Day,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,Other
650,Roland Schwarz,Corporate,199,CA-2015-106726,1498,7,0,328,0.26,1261,12/6/2015,Los Angeles,California,West,United States,90008,12/8/2015,First Class,Standard Rollaway File with Lock,Office Supplies,Storage,Standard
218,Debra Catini,Consumer,200,CA-2015-106803,1339,2,0,7,0.28,25,12/29/2015,Cottage Grove,Minnesota,Central,United States,55016,1/2/2016,Standard Class,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,Other
218,Debra Catini,Consumer,201,CA-2015-106803,915,4,0,48,0.4,120,12/29/2015,Cottage Grove,Minnesota,Central,United States,55016,1/2/2016,Standard Class,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories,Imation
53,Anthony Johnson,Corporate,202,CA-2015-106810,596,2,0.2,23,0.08,311,5/14/2015,Saint Petersburg,Florida,South,United States,33710,5/20/2015,Standard Class,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,Electrix
119,Bryan Mills,Consumer,203,CA-2015-106971,1014,7,0.2,95,0.2,476,9/2/2015,Buffalo Grove,Illinois,Central,United States,60089,9/8/2015,Standard Class,Logitech Gaming G510s - Keyboard,Technology,Accessories,Logitech
225,Dennis Pardue,Home Office,204,CA-2015-107139,1609,6,0.2,68,0.38,181,7/5/2015,Los Angeles,California,West,United States,90004,7/11/2015,Standard Class,Vinyl Sectional Post Binders,Office Supplies,Binders,Other
302,George Zrebassa,Corporate,205,CA-2015-107153,502,3,0,12,0.27,46,9/28/2015,Lawrence,Massachusetts,East,United States,1841,10/3/2015,Standard Class,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,Decoflex
217,Deborah Brumfield,Home Office,206,CA-2015-107181,1087,4,0,16,0.47,34,2/4/2015,San Diego,California,West,United States,92024,2/8/2015,Standard Class,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,Paper,Message Book
217,Deborah Brumfield,Home Office,207,CA-2015-107181,706,3,0.2,29,0.35,83,2/4/2015,San Diego,California,West,United States,92024,2/8/2015,Standard Class,GBC Recycled Grain Textured Covers,Office Supplies,Binders,GBC
106,Brendan Sweed,Corporate,208,CA-2015-107398,928,3,0.7,-2,-0.8,3,8/25/2015,Columbus,Ohio,East,United States,43229,8/30/2015,Standard Class,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,Other
106,Brendan Sweed,Corporate,209,CA-2015-107398,1636,4,0.7,-5,-0.7,7,8/25/2015,Columbus,Ohio,East,United States,43229,8/30/2015,Standard Class,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,Wilson Jones
